Facility Name,Instrument Name,Instrument Category,Workflow,Current Status,Creation Date,Creation Time,Institution Name,Latitude,Longitude,Description ,Tags
Micro Nano Research Facility,Fume Hood FC4.7 Left (AZ Resist processing),Photolithography Lab ISO5/C100,Instrument reservation,Active,12-02-16,1:57 PM,RMIT University,38.57828941,-98.19868116,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,PlasmaPro System100 Cluster-ICP-Oxfrod,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Inactive,19-07-16,3:15 PM,RMIT University,38.56578465,-98.18821792,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Aqua Regia Processing FC 4.2 Left side,Wet Etch Lab ISO5/C100,Instrument reservation,Active,07-09-16,3:20 PM,RMIT University,38.55327989,-98.17775468,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Spectroscopic Ellipsometer-M-2000Â® Woollam,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,16-08-16,11:29 AM,RMIT University,38.54077512,-98.16729143,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Upright Microscope- BX41 LED - Olympus ,Metrology Lab ISO7/C10000,Instrument reservation,Active,08-11-16,12:05 PM,RMIT University,38.52827036,-98.15682819,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,RCA 1 - Organic residue removal FC 4.3 R,Wet Etch Lab ISO5/C100,Instrument reservation,Active,13-01-17,4:03 PM,RMIT University,38.5157656,-98.14636495,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,CVD-Three Zone Tube Furnace-MNTF,MNTF 12.09.19 Deposition,Instrument reservation,Active,07-12-16,12:33 PM,RMIT University,38.50326084,-98.13590171,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Ultrasonicator Bath - XUB18 - Grant,PC2 Lab,Instrument reservation,Active,23-11-16,3:31 PM,RMIT University,38.49075608,-98.12543847,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,THP1-SPS POLOS Hotplate-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,07-12-16,1:06 PM,RMIT University,38.47825131,-98.11497523,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,HP 2 (SU8 and Misc Processing),Photolithography Lab ISO5/C100,Instrument reservation,Active,13-02-17,10:02 AM,RMIT University,38.46574655,-98.10451199,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,HP 1 (SU8 and Misc Processing),Photolithography Lab ISO5/C100,Instrument reservation,Active,13-02-17,10:09 AM,RMIT University,38.45324179,-98.09404875,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Teaching class - All instruments,MNTF 12.09.18 Patterning ,Instrument reservation,Active,15-03-17,3:10 PM,RMIT University,38.44073703,-98.0835855,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,LSP Sputter Coating System-MNTF,MNTF 12.09.19 Deposition,Instrument reservation,Active,07-12-16,12:31 PM,RMIT University,38.42823226,-98.07312226,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,OAI1 Model 200- Mask Aligner- MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,07-12-16,12:44 PM,RMIT University,38.4157275,-98.06265902,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,RCA 2 - Ionic residue removal FC 4.2 R,Wet Etch Lab ISO5/C100,Instrument reservation,Active,13-01-17,4:12 PM,RMIT University,38.40322274,-98.05219578,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,TSC1-SPIN150-wafer spinner-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,08-02-17,1:08 PM,RMIT University,38.39071798,-98.04173254,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,TSC3-SPIN150-wafer spinner-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,08-02-17,1:30 PM,RMIT University,38.37821322,-98.0312693,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,TSC4-SPIN150-wafer spinner-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,08-02-17,1:31 PM,RMIT University,38.36570845,-98.02080606,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,RIE 200W Reactive Ion Etcher-MNTF,MNTF 12.09.19 Deposition,Instrument reservation,Inactive,07-12-16,11:45 AM,RMIT University,38.35320369,-98.01034282,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,TSC2-SPIN150-wafer spinner-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,08-02-17,1:22 PM,RMIT University,38.34069893,-97.99987957,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,OAI2  Model 200- Mask Aligner- MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,09-02-17,12:22 PM,RMIT University,38.32819417,-97.98941633,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,THP3-SPS POLOS Hotplate-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,09-02-17,12:53 PM,RMIT University,38.3156894,-97.97895309,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,THP4-SPS POLOS Hotplate-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,09-02-17,1:01 PM,RMIT University,38.30318464,-97.96848985,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,RC8-Spin Coater-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,07-12-16,12:51 PM,RMIT University,38.29067988,-97.95802661,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Glovebox  LC200 system - Left - LC,PDMS Lab ISO5/C100,Instrument reservation,Active,12-01-17,1:54 PM,RMIT University,38.27817512,-97.94756337,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Glovebox LC200 right & SCS Spincoater /vacuumoven,PDMS Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,38.26567036,-97.93710013,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,HP 3 (SU8 and Misc Processing),Photolithography Lab ISO5/C100,Instrument reservation,Active,13-02-17,10:10 AM,RMIT University,38.25316559,-97.92663689,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility, E-beam Evaporator Deposition-PVD75-MNTF,MNTF 12.09.19 Deposition,Instrument reservation,Active,07-12-16,11:25 AM,RMIT University,38.24066083,-97.91617364,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,THP2-SPS POLOS Hotplate-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,09-02-17,12:48 PM,RMIT University,38.22815607,-97.9057104,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,HPC-HARRICK Plasma Cleaner-MNTF,MNTF 12.09.18 Patterning ,Instrument reservation,Active,07-12-16,12:38 PM,RMIT University,38.21565131,-97.89524716,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Melbourne Advanced Microscopy,Standard Embedding for EM,Sample preparation service,Service reservation,Active,20-12-13,2:37 AM,The University of Melbourne,38.20314654,-97.88478392,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Melbourne Advanced Microscopy,Standard Embedding for Immuno EM,Sample preparation service,Service reservation,Active,20-12-13,2:37 AM,The University of Melbourne,38.19064178,-97.87432068,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
FlowCore - Monash Clayton,Experimental Consultation/Design,Training and Consultation,Service reservation,Active,25-09-13,10:07 PM,Monash University,38.17813702,-97.86385744,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
FlowCore - Monash Clayton,FlowJo Training,Training and Consultation,Service reservation,Active,25-09-13,10:07 PM,Monash University,38.16563226,-97.8533942,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Biomark Only,Single Cell Genomics,Service reservation,Active,24-10-14,12:17 PM,Monash Health Translation Precinct,38.1531275,-97.84293096,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,C1 Single-Cell Autoprep System & Biomark,Single Cell Genomics,Service reservation,Active,24-10-14,12:16 PM,Monash Health Translation Precinct,38.14062273,-97.83246771,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Instrument Training,Instrument Training,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.12811797,-97.82200447,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Ion Proton,Next Generation Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.11561321,-97.81154123,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Ion PGM,Next Generation Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.10310845,-97.80107799,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Illumina HiSeq 1500,Next Generation Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.09060368,-97.79061475,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Fragment Separation,Fragment Separation,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.07809892,-97.78015151,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Cell Line identification,Cell Line Identification,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.06559416,-97.76968827,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Sequencing & Electrophoresis (SE) in tubes,Capillary Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.0530894,-97.75922503,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
MHTP Medical Genomics Facility,Sequencing & Electrophoresis (SE) in 96 well tray,Capillary Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.04058464,-97.74876178,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
MHTP Medical Genomics Facility,Capillary Separation (CS) in tubes,Capillary Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.02807987,-97.73829854,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
MHTP Medical Genomics Facility,Capillary Separation (CS) in 96 well tray,Capillary Sequencing,Service reservation,Active,24-10-13,8:19 AM,Monash Health Translation Precinct,38.01557511,-97.7278353,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
